,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
360,40.03,1,1,4,0,1,0,0,0,0,0,0,0,5,2,10,975
361,55.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,5,337
362,48.03,1,1,4,0,1,0,0,0,0,0,0,0,5,2,9,957
363,55.03,1,1,4,0,1,0,0,0,0,0,0,0,5,2,10,946
364,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,9,989
365,0.0,0,2,3,0,1,0,0,0,0,0,0,0,5,2,10,885
366,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,2,10,819
367,0.0,0,2,3,0,1,0,0,0,0,0,0,0,5,2,9,989
368,0.0,0,2,4,0,1,0,0,0,0,0,0,0,5,2,9,899
369,41.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,496
370,41.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,385
371,33.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,9,462
372,32.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,7,284
373,28.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,1,157
374,21.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,246
375,41.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,157
376,43.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,9,393
377,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,2,8,599
378,0.0,0,2,2,0,0,0,0,0,0,0,0,0,5,2,8,706
379,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,9,801
380,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,7,876
381,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,4,477
382,26.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,189
383,13.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,9,488
384,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,8,970
385,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,9,663
386,0.0,0,1,3,0,0,0,0,0,0,0,0,0,4,2,8,763
387,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,4,885
388,50.03,1,2,4,0,0,0,0,0,0,0,0,0,7,3,7,280
389,55.03,1,2,4,0,0,0,0,0,0,0,0,0,7,3,5,391
390,55.03,1,2,4,0,0,0,0,0,0,0,0,0,7,3,9,165
391,71.03,1,1,4,0,0,0,0,0,0,0,0,0,7,3,9,430
392,47.03,1,2,4,0,0,0,0,0,0,0,0,0,7,3,3,196
393,0.0,0,2,4,0,0,0,0,0,0,0,0,0,7,3,7,887
394,0.0,0,2,3,0,0,0,0,0,0,0,0,0,7,3,6,997
395,55.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,301
396,55.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,4,434
397,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,7,990
398,35.03,1,1,3,0,0,0,0,0,0,0,0,0,4,2,7,176
399,41.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,500
400,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,6,923
401,0.0,0,2,3,0,0,0,0,0,0,0,0,0,4,2,9,916
402,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,6,536
403,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,8,932
404,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,2,532
405,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,8,943
406,72.03,1,2,3,0,0,0,0,0,0,0,0,0,5,3,7,153
407,80.03,1,1,2,0,0,0,0,0,0,0,0,0,5,3,9,426
408,47.03,1,2,4,0,0,0,0,0,0,0,0,0,5,3,8,301
409,0.0,0,2,3,0,0,0,0,0,0,0,0,0,5,3,9,920
410,20.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,451
411,40.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,325
412,55.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,10,180
413,40.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,9,432
414,40.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,10,162
415,40.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,426
416,37.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,5,370
417,37.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,168
418,31.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,1,382
419,43.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,4,186
420,37.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,3,282
421,20.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,406
422,32.03,1,1,3,0,0,0,0,0,0,0,0,0,6,2,8,338
423,40.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,9,187
424,59.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,165
425,67.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,4,463
426,60.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,10,444
427,37.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,5,457
428,0.0,0,2,4,0,0,0,0,0,0,0,0,0,5,2,9,715
429,17.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,9,373
430,26.03,1,1,4,0,0,0,0,0,0,0,0,0,7,2,9,354
431,0.0,0,1,4,0,0,0,0,0,0,0,0,0,7,2,9,837
432,0.0,0,1,4,0,0,0,0,0,0,0,0,0,7,2,9,597
433,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,3,511
434,23.03,1,1,2,0,0,0,0,1,0,0,0,0,3,4,6,458
435,23.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,7,283
436,23.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,2,230
437,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,7,958
438,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,7,732
439,0.0,0,1,4,1,0,0,0,0,0,0,0,0,3,4,9,754
440,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,10,963
441,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,8,673
442,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,4,7,748
443,20.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,8,195
444,20.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,6,331
445,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,6,563
446,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,9,870
447,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,9,594
448,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,7,507
449,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,9,504
450,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,8,912
451,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,2,6,735
452,33.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,9,473
453,33.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,9,369
454,0.0,0,1,4,0,0,0,0,0,0,0,0,0,5,2,7,613
455,0.0,0,1,4,1,0,0,0,0,0,0,0,0,5,2,4,676
456,32.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,9,420
457,49.03,1,2,3,0,0,0,0,0,0,0,0,0,6,2,9,462
458,20.03,1,0,4,0,0,0,0,0,0,0,0,0,4,3,9,377
459,5.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,4,3,2,326
460,5.030000000000001,1,1,3,0,0,0,0,0,0,0,0,0,4,3,9,150
461,20.03,1,1,2,0,0,0,0,0,0,0,0,0,4,4,7,211
462,20.03,1,1,2,0,0,0,0,0,0,0,0,0,4,4,6,486
463,20.03,1,1,4,0,0,0,0,0,0,0,0,0,4,4,5,197
464,20.03,1,1,3,0,0,0,0,0,0,0,0,0,4,4,6,196
465,32.03,1,1,4,0,0,0,0,0,0,0,0,0,6,2,7,158
466,30.03,1,1,3,0,0,0,0,0,0,0,0,0,4,3,8,418
467,0.0,0,2,4,0,0,0,0,1,0,0,0,0,6,3,6,907
468,0.0,0,2,4,0,0,0,0,1,0,0,0,0,6,3,4,13
469,0.0,0,2,4,0,0,0,0,1,0,0,0,0,6,3,10,211
470,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,3,7,843
471,0.0,0,2,3,0,0,0,0,0,0,0,0,0,6,3,9,691
472,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,6,688
473,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,2,10,435
474,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,2,6,881
475,32.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,475
476,25.03,1,1,3,0,0,0,0,1,0,0,0,0,3,3,8,182
477,23.03,1,1,4,0,0,0,0,1,0,0,0,0,3,3,5,461
478,0.0,0,1,2,0,0,0,0,1,0,0,0,0,3,3,6,545
479,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,3,9,679
480,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,3,6,26
481,0.0,0,1,4,0,0,0,0,1,0,0,0,0,3,3,7,601
482,20.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,6,318
483,79.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,8,382
484,26.03,1,2,2,0,0,0,0,0,0,0,0,0,6,2,7,212
485,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,2,6,587
486,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,2,8,672
487,45.03,1,2,4,0,1,0,0,0,0,0,0,0,3,3,10,973
488,45.03,1,2,4,0,1,0,0,0,0,0,0,0,3,3,10,972
489,45.03,1,2,3,0,1,0,0,0,0,0,0,0,3,3,9,958
490,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,904
491,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,633
492,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,900
493,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,6,690
494,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,876
495,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,982
496,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,9,592
497,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,3,9,898
498,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,3,9,824
499,0.0,0,2,4,0,0,0,0,1,0,0,0,0,3,3,8,899
500,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,3,8,821
501,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,3,9,955
502,0.0,0,2,4,0,1,0,0,0,0,0,0,0,3,3,8,837
503,0.0,0,2,3,0,1,0,0,0,0,0,0,0,3,3,8,976
504,0.0,0,2,3,0,0,0,0,1,0,0,0,0,3,3,8,553
505,55.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,10,365
506,55.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,8,369
507,71.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,1,157
508,67.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,7,273
509,55.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,1,156
510,39.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,2,496
511,9.03,1,0,4,0,0,0,0,1,0,0,0,0,5,3,6,400
512,0.0,0,0,2,0,0,0,0,1,0,0,0,0,5,3,7,993
513,0.0,0,0,2,0,0,0,0,1,0,0,0,0,5,3,8,679
514,0.0,0,0,3,0,0,0,0,1,0,0,0,0,5,3,6,906
515,0.0,0,0,3,0,0,0,0,1,0,0,0,0,5,3,10,284
516,0.0,0,0,2,0,0,0,0,1,0,0,0,0,5,3,6,938
517,0.0,0,0,2,0,0,0,0,1,0,0,0,0,5,3,7,782
518,57.03,1,2,4,0,0,0,0,0,0,0,0,0,6,1,1,291
519,26.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,2,157
520,26.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,5,312
521,26.03,1,1,4,0,0,0,0,1,0,0,0,0,3,4,9,301
522,26.03,1,1,4,0,0,0,0,0,0,0,0,0,4,4,7,472
523,26.03,1,1,4,0,0,0,0,0,0,0,0,0,4,4,1,307
524,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,9,769
525,0.0,0,1,3,0,0,0,0,1,0,0,0,0,3,4,8,966
526,35.03,1,1,3,0,0,0,0,0,0,0,0,0,3,3,5,172
527,0.0,0,2,3,0,0,0,0,0,0,0,0,0,3,3,8,862
528,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,3,6,711
529,37.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,6,387
530,80.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,6,441
531,57.03,1,2,4,0,0,0,0,0,0,0,0,0,5,2,5,393
532,68.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,458
533,57.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,8,259
534,57.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,3,315
535,80.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,6,393
536,34.03,1,2,3,0,0,0,0,0,0,0,0,0,4,2,7,161
537,37.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,8,309
538,37.03,1,2,3,0,0,0,0,0,0,0,0,0,2,2,3,242
539,28.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,7,249
540,41.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,472
541,41.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,1,250
542,0.0,0,2,4,0,0,0,0,0,1,0,0,0,2,2,5,371
543,0.0,0,2,4,0,1,0,0,0,0,0,0,0,2,2,8,944
544,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,7,939
545,62.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,6,496
546,48.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,435
547,62.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,6,286
548,67.03,1,1,4,0,0,0,1,0,0,0,0,0,6,2,4,177
549,67.03,1,1,3,0,0,0,1,0,0,0,0,0,4,2,9,436
550,52.03,1,1,3,0,0,0,0,0,0,0,0,0,5,2,8,454
551,48.03,1,1,4,0,0,0,0,0,0,0,0,0,2,2,8,284
552,0.0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,4,512
553,20.03,1,1,3,0,0,0,0,1,0,0,0,0,4,4,8,221
554,20.03,1,1,3,0,0,0,0,1,0,0,0,0,4,4,9,424
555,19.03,1,0,2,0,0,0,0,1,0,0,0,0,5,4,9,303
556,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,604
557,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,6,439
558,44.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,2,480
559,44.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,6,317
560,44.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,9,346
561,44.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,7,439
562,44.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,9,211
563,44.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,4,270
564,52.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,6,268
565,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,2,4,248
566,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,2,9,822
567,0.0,0,2,4,1,0,0,0,0,0,0,0,0,3,2,7,924
568,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,7,915
569,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,8,903
570,0.0,0,2,4,0,0,0,0,0,0,0,0,0,3,2,8,916
571,16.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,6,341
572,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,7,819
573,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,2,53
574,48.03,1,2,4,0,0,0,0,1,0,0,0,0,4,3,8,494
575,48.03,1,2,4,0,0,0,0,1,0,0,0,0,4,3,8,187
576,48.03,1,2,4,0,0,0,0,1,0,0,0,0,4,3,7,419
577,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,3,8,976
578,41.03,1,2,2,0,0,0,0,0,0,0,0,0,3,2,7,185
579,41.03,1,2,4,0,0,0,0,0,0,0,0,0,3,2,9,251
580,20.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,7,472
581,29.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,10,179
582,16.03,1,1,2,0,0,0,0,0,0,0,0,0,7,4,8,411
583,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,8,845
584,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,6,0
585,0.0,0,2,3,0,0,0,0,0,0,0,0,0,7,4,5,231
586,55.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,2,193
587,49.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,4,250
588,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,8,716
589,44.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,6,257
590,0.0,0,2,3,0,0,0,0,0,0,0,0,0,7,2,6,638
591,68.03,1,2,3,0,0,0,0,0,0,0,0,0,3,3,9,228
592,68.03,1,2,4,0,0,0,0,0,0,0,0,0,3,3,8,169
593,68.03,1,2,4,0,0,0,0,0,0,0,0,0,3,3,7,171
594,68.03,1,2,4,0,0,0,0,0,0,0,0,0,3,3,8,331
595,0.0,0,2,3,1,0,0,0,0,0,0,0,0,3,3,6,831
596,52.03,1,2,2,0,0,0,0,0,0,1,0,0,6,2,7,155
597,38.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,344
598,21.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,1,429
599,29.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,1,423
600,37.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,7,487
601,0.0,0,1,4,0,0,0,0,0,0,0,0,0,4,2,1,410
602,44.03,1,2,2,0,0,0,0,1,0,0,0,0,5,4,6,344
603,25.03,1,2,3,0,0,0,0,1,0,0,0,0,5,4,1,225
604,0.0,0,2,3,0,0,0,0,1,0,0,0,0,5,4,8,860
605,0.0,0,2,2,0,0,0,0,1,0,0,0,0,5,4,7,772
606,12.03,1,1,4,0,0,0,0,0,0,0,0,0,4,5,1,322
607,25.03,1,1,3,0,0,0,0,0,0,0,0,0,4,5,2,172
608,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,5,468
609,45.03,1,1,4,0,0,0,0,0,0,0,0,0,3,2,1,380
610,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,7,451
611,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,3,180
612,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,6,150
613,45.03,1,1,3,0,0,0,0,0,0,0,0,0,3,2,9,486
614,42.03,1,1,3,0,0,0,0,1,0,0,0,0,3,6,9,196
615,30.03,1,1,3,0,0,0,0,0,0,0,0,0,5,4,9,411
616,50.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,6,250
617,85.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,4,257
618,59.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,9,166
619,76.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,6,358
620,50.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,6,454
621,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,3,6,825
622,0.0,0,2,4,0,0,0,0,0,0,0,0,0,6,3,8,914
623,45.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,183
624,45.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,6,375
625,56.03,1,2,2,0,0,0,0,1,0,0,0,0,3,6,6,377
626,56.03,1,2,2,0,0,0,0,1,0,0,0,0,3,6,9,237
627,56.03,1,2,4,0,0,0,0,1,0,0,0,0,3,6,6,405
628,15.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,5,341
629,29.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,3,414
630,16.03,1,1,2,0,0,0,0,0,0,0,0,0,7,4,6,377
631,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,8,927
632,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,9,927
633,47.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,6,403
634,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,9,206
635,26.03,1,1,2,0,0,0,0,1,0,0,0,0,5,4,1,308
636,15.03,1,1,2,0,0,0,0,0,0,0,0,0,7,4,5,286
637,0.0,0,1,3,0,0,0,0,1,0,0,0,0,5,4,8,779
638,0.0,0,1,2,0,0,0,0,1,0,0,0,0,5,4,7,655
639,0.0,0,1,3,0,0,0,0,0,0,0,0,0,7,4,3,232
640,35.03,1,1,4,0,0,0,0,0,0,0,0,0,7,2,4,388
641,67.03,1,1,4,0,0,0,0,1,0,0,0,0,3,2,10,407
642,51.03,1,2,4,0,0,0,0,0,0,0,0,0,2,3,10,455
643,51.03,1,2,4,0,0,0,0,0,0,0,0,0,2,3,9,328
644,51.03,1,2,3,0,0,0,0,0,0,0,0,0,2,3,4,443
645,16.03,1,0,3,0,0,0,0,0,0,0,0,0,2,2,9,463
646,33.03,1,1,3,0,0,0,0,1,0,0,0,0,4,4,8,199
647,33.03,1,1,3,0,0,0,0,1,0,0,0,0,4,4,9,194
648,94.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,7,252
649,66.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,7,474
650,73.03,1,2,4,0,0,0,1,0,0,0,0,0,7,2,8,298
651,52.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,6,431
652,73.03,1,2,4,0,0,0,0,0,0,0,0,0,7,2,4,153
653,66.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,9,276
654,0.0,0,2,2,0,0,0,0,0,0,0,0,0,6,3,6,538
655,12.03,1,1,3,0,0,0,0,0,0,0,0,0,4,4,7,371
656,32.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,6,430
657,15.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,7,202
658,32.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,8,396
659,15.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,6,301
660,32.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,7,172
661,28.03,1,2,4,0,0,0,0,0,0,0,0,0,6,2,4,436
662,85.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,4,195
663,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,8,462
664,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,435
665,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,6,259
666,25.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,10,288
667,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,6,794
668,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,9,726
669,41.03,1,1,3,0,0,0,0,0,0,0,0,0,4,3,9,292
670,46.03,1,1,2,0,0,0,0,0,0,0,0,0,4,3,7,471
671,16.03,1,0,3,0,0,0,0,1,0,0,0,0,5,3,6,483
672,10.03,1,0,4,0,0,0,0,1,0,0,0,0,5,3,6,196
673,16.03,1,0,3,0,0,0,0,1,0,0,0,0,5,3,7,473
674,14.03,1,0,3,0,0,0,0,1,0,0,0,0,5,3,8,253
675,7.030000000000001,1,1,3,0,0,0,0,1,0,0,0,0,6,2,6,219
676,31.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,6,242
677,85.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,8,474
678,70.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,8,452
679,85.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,7,442
680,70.03,1,2,4,0,0,0,0,0,0,0,0,0,6,3,10,413
681,40.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,8,438
682,40.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,6,239
683,46.03,1,1,4,0,0,0,0,0,0,0,0,0,6,3,6,201
684,21.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,6,177
685,21.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,7,385
686,21.03,1,0,4,0,0,0,0,0,0,0,0,0,4,2,10,481
687,48.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,9,307
688,48.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,4,324
689,48.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,7,281
690,28.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,290
691,28.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,7,447
692,16.03,1,0,4,0,0,0,0,1,0,0,0,0,5,2,8,372
693,20.03,1,0,4,0,0,0,0,1,0,0,0,0,5,2,4,362
694,16.03,1,0,4,0,0,0,0,1,0,0,0,0,5,2,9,343
695,20.03,1,0,4,0,0,0,0,1,0,0,0,0,5,2,4,218
696,50.03,1,2,4,0,0,0,0,0,0,0,0,0,4,3,7,299
697,59.03,1,2,3,0,0,0,0,0,0,0,0,0,4,3,10,218
698,20.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,9,303
699,20.03,1,2,3,0,0,0,0,0,0,0,0,0,6,3,7,457
700,40.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,7,411
701,40.03,1,1,3,0,0,0,0,0,0,0,0,0,6,3,6,313
702,5.030000000000001,1,1,4,0,0,0,0,0,0,0,0,0,6,2,9,183
703,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,9,775
704,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,6,722
705,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,6,827
706,0.0,0,1,3,0,0,0,0,0,0,0,0,0,6,2,9,806
707,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,6,537
708,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,8,595
709,0.0,0,1,4,0,0,0,0,0,0,0,0,0,6,2,9,905
710,51.03,1,1,3,0,0,0,0,1,0,0,0,0,5,3,8,367
711,39.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,10,363
712,44.03,1,2,4,0,0,0,0,1,0,0,0,0,4,2,8,373
713,48.03,1,1,4,0,0,0,0,0,0,0,0,0,4,2,8,153
714,44.03,1,2,4,0,0,0,0,0,0,0,0,0,4,2,4,382
715,0.0,0,2,4,0,0,0,0,0,0,0,0,0,4,2,3,76
716,14.03,1,0,3,0,0,0,0,0,0,0,0,0,4,1,8,297
717,14.03,1,0,3,0,0,0,0,0,0,0,0,0,3,1,9,451
718,14.03,1,0,3,0,0,0,0,0,0,0,0,0,4,1,6,202
719,14.03,1,0,3,0,0,0,0,0,0,0,0,0,3,1,6,467
720,14.03,1,0,3,0,0,0,0,0,0,0,0,0,3,1,8,361
721,11.03,1,0,3,0,0,0,0,0,0,0,0,0,4,1,7,448
722,29.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,10,168
723,29.03,1,1,4,0,0,0,0,0,0,0,0,0,5,2,5,429
